Elements,Density_sum,Density_diff,Density_aver,Eneg_sum,Eneg_diff,Eneg_aver,Magnetic_sum,Magnetic_diff,Melting_sum,Melting_diff,Melting_aver,Number_sum,Number_diff,Number_aver,Radius_sum,Radius_diff,Radius_aver,Vacancy_1_sum,Vacancy_1_diff,Vacancy_2_sum,Vacancy_2_diff,Vacancy_3_sum,Vacancy_3_diff,Valence_sum,Valence_diff,Valence_aver,Energy_binding
Zn-U,3.333418043202033,1.5204574332909786,1.6667090216010165,1.8306010928961747,0.027322404371584723,0.9153005464480873,-1.429,1.273,1.1599409215139553,0.3950379593076223,0.5799704607569777,4.6923076923076925,2.3846153846153846,2.3461538461538463,2.4126984126984126,0.2857142857142857,1.2063492063492063,1.575,0.921,0.341,0.117,0.11599999999999999,0.03,2.25,0.75,1.125,-0.374
Zn-Np,3.4731893265565437,1.660228716645489,1.7365946632782718,1.6120218579234973,0.1912568306010928,0.8060109289617486,-2.775,2.6229999999999998,0.8888424481682907,0.1239394859619579,0.44442122408414536,4.730769230769231,2.423076923076923,2.3653846153846154,2.4206349206349205,0.29365079365079366,1.2103174603174602,1.613,0.9590000000000001,0.359,0.135,0.098,0.012000000000000004,2.375,0.625,1.1875,-0.346
Ga-Ga,1.5019059720457433,0.0,0.7509529860228716,1.9781420765027322,0.0,0.9890710382513661,-0.322,0.0,0.3344997377356927,0.0,0.16724986886784635,2.3846153846153846,0.0,1.1923076923076923,2.2222222222222223,0.0,1.1111111111111112,0.806,0.0,0.186,0.0,0.08,0.0,0.75,0.0,0.375,-0.091
Ga-Ge,1.427369758576874,0.0745362134688691,0.713684879288437,2.0874316939890707,0.10928961748633864,1.0437158469945353,-0.274,0.052000000000000005,0.8361066725561108,0.5016069348204181,0.4180533362780554,2.423076923076923,0.038461538461538464,1.2115384615384615,2.253968253968254,0.031746031746031744,1.126984126984127,0.8700000000000001,0.064,0.251,0.065,0.07100000000000001,0.009000000000000001,0.875,0.125,0.4375,-0.211
Ga-As,1.4815756035578145,0.020330368487928862,0.7407878017789072,2.180327868852459,0.20218579234972683,1.0901639344262295,-0.23,0.10200000000000001,0.7691602572950889,0.434660519559396,0.38458012864754443,2.4615384615384617,0.07692307692307693,1.2307692307692308,2.2857142857142856,0.06349206349206349,1.1428571428571428,0.9390000000000001,0.133,0.321,0.135,0.051000000000000004,0.029,1.0,0.25,0.5,-0.285
Ga-Se,1.3632782719186785,0.13862770012706482,0.6816391359593392,2.3825136612021853,0.4043715846994534,1.1912568306010927,-0.17800000000000002,0.162,0.4400875686718383,0.10558783093614556,0.22004378433591915,2.5,0.11538461538461539,1.25,2.2222222222222223,0.0,1.1111111111111112,1.078,0.272,0.401,0.215,0.054,0.026000000000000002,1.125,0.375,0.5625,-0.214
Ga-Zr,1.579415501905972,0.07750952986022865,0.789707750952986,1.715846994535519,0.2622950819672131,0.8579234972677595,-0.584,0.256,1.3417246500842006,1.0072249123485078,0.6708623250421003,2.730769230769231,0.34615384615384615,1.3653846153846154,2.380952380952381,0.15873015873015872,1.1904761904761905,1.1480000000000001,0.34199999999999997,0.0020000000000000018,0.184,0.10500000000000001,0.025,0.875,0.125,0.4375,-0.21
Ga-Nb,1.8398983481575604,0.33799237611181704,0.9199491740787802,1.8633879781420766,0.11475409836065571,0.9316939890710383,-0.863,0.5489999999999999,1.6857049940645445,1.3512052563288517,0.8428524970322723,2.769230769230769,0.38461538461538464,1.3846153846153846,2.2698412698412698,0.047619047619047616,1.1349206349206349,0.798,0.008000000000000007,-0.04899999999999999,0.235,0.093,0.012999999999999998,1.0,0.25,0.5,-0.241
Ga-Mo,2.0470139771283353,0.545108005082592,1.0235069885641677,2.169398907103825,0.19125683060109294,1.0846994535519126,-0.9460000000000001,0.64,1.765764624685973,1.4312648869502802,0.8828823123429865,2.8076923076923075,0.4230769230769231,1.4038461538461537,2.2142857142857144,0.007936507936507936,1.1071428571428572,0.5730000000000001,0.233,-0.024000000000000007,0.21000000000000002,0.066,0.014000000000000002,1.125,0.375,0.5625,-0.244
Ga-Ru,2.28843710292249,0.7865311308767471,1.144218551461245,2.191256830601093,0.21311475409836073,1.0956284153005464,0.014000000000000012,0.318,1.6061974988267123,1.2716977610910194,0.8030987494133561,2.8846153846153846,0.5,1.4423076923076923,2.1746031746031744,0.047619047619047616,1.0873015873015872,0.525,0.281,0.11,0.076,0.087,0.006999999999999999,1.375,0.625,0.6875,-0.063
Ga-Rh,2.3265565438373574,0.8246505717916137,1.1632782719186787,2.2349726775956285,0.256830601092896,1.1174863387978142,0.4049999999999999,0.723,1.401907406896171,1.0674076691604781,0.7009537034480855,2.923076923076923,0.5384615384615384,1.4615384615384615,2.1746031746031744,0.047619047619047616,1.0873015873015872,0.56,0.24600000000000002,0.203,0.017,0.10600000000000001,0.026000000000000002,1.5,0.75,0.75,0.05
Ga-Pd,2.275730622617535,0.7738246505717916,1.1378653113087676,2.191256830601093,0.21311475409836073,1.0956284153005464,0.159,0.489,1.17652574331226,0.8420260055765675,0.58826287165613,2.9615384615384617,0.5769230769230769,1.4807692307692308,2.1984126984126986,0.023809523809523808,1.0992063492063493,0.6970000000000001,0.10900000000000004,0.31,0.124,0.146,0.066,1.625,0.875,0.8125,0.137
Ga-Sn,1.6768742058449808,0.1749682337992376,0.8384371029224904,2.060109289617486,0.08196721311475405,1.030054644808743,-0.34199999999999997,0.021999999999999992,0.4461224084145432,0.11162267067885047,0.2230612042072716,3.1153846153846154,0.7307692307692307,1.5576923076923077,2.4047619047619047,0.18253968253968253,1.2023809523809523,1.161,0.355,0.20700000000000002,0.021000000000000005,0.149,0.069,0.875,0.125,0.4375,-0.243
Ga-Sb,1.599745870393901,0.09783989834815751,0.7998729351969505,2.1092896174863385,0.13114754098360643,1.0546448087431692,-0.249,0.07300000000000001,0.6662576815835242,0.3317579438478315,0.3331288407917621,3.1538461538461537,0.7692307692307693,1.5769230769230769,2.4285714285714284,0.20634920634920634,1.2142857142857142,1.1520000000000001,0.346,0.224,0.038000000000000006,0.098,0.018000000000000002,1.0,0.25,0.5,-0.405
Ga-Te,1.5428208386277,0.0409148665819568,0.77141041931385,2.1366120218579234,0.15846994535519127,1.0683060109289617,-0.223,0.099,0.5662560251773734,0.2317562874416807,0.2831280125886867,3.1923076923076925,0.8076923076923077,1.5961538461538463,2.380952380952381,0.15873015873015872,1.1904761904761905,1.2040000000000002,0.398,0.28900000000000003,0.10300000000000001,0.07100000000000001,0.009000000000000001,1.125,0.375,0.5625,-0.489
Ga-Hf,2.4409148665819567,0.9390088945362135,1.2204574332909783,1.6994535519125684,0.2786885245901639,0.8497267759562842,-0.7000000000000001,0.376,1.5509839604671065,1.2164842227314137,0.7754919802335533,3.9615384615384617,1.5769230769230769,1.9807692307692308,2.373015873015873,0.15079365079365079,1.1865079365079365,1.049,0.243,-0.05499999999999999,0.241,0.11299999999999999,0.032999999999999995,0.875,0.125,0.4375,-0.214
Ga-Ta,2.834815756035578,1.3329097839898345,1.417407878017789,1.8087431693989071,0.16939890710382516,0.9043715846994536,-0.885,0.575,1.9838581012064158,1.649358363470723,0.9919290506032079,4.0,1.6153846153846154,2.0,2.2698412698412698,0.047619047619047616,1.1349206349206349,0.724,0.08200000000000002,-0.087,0.273,0.08,0.0,1.0,0.25,0.5,-0.304
Ga-W,3.2033036848792884,1.7013977128335451,1.6016518424396442,1.9180327868852458,0.06010928961748639,0.9590163934426229,-0.896,0.594,2.2030558484940506,1.868556110758358,1.1015279242470253,4.038461538461538,1.6538461538461537,2.019230769230769,2.2142857142857144,0.007936507936507936,1.1071428571428572,0.532,0.274,-0.055999999999999994,0.242,0.056,0.024,1.125,0.375,0.5625,-0.341
Ga-Re,3.3939008894536213,1.891994917407878,1.6969504447268107,2.0273224043715845,0.04918032786885238,1.0136612021857923,-0.762,0.46599999999999997,2.0766168456505536,1.7421171079148607,1.0383084228252768,4.076923076923077,1.6923076923076923,2.0384615384615383,2.1984126984126986,0.023809523809523808,1.0992063492063493,0.48000000000000004,0.326,0.0050000000000000044,0.181,0.05,0.03,1.25,0.5,0.625,-0.311
Ga-Os,3.620991105463786,2.119085133418043,1.810495552731893,2.191256830601093,0.21311475409836073,1.0956284153005464,-0.364,0.068,1.9926922673439527,1.6581925296082598,0.9963461336719763,4.115384615384615,1.7307692307692308,2.0576923076923075,2.1825396825396823,0.03968253968253968,1.0912698412698412,0.494,0.31200000000000006,0.077,0.109,0.06,0.02,1.375,0.625,0.6875,-0.209
Ga-Ir,3.6178144853875476,2.1159085133418043,1.8089072426937738,2.191256830601093,0.21311475409836073,1.0956284153005464,0.23900000000000002,0.545,1.6685887971730669,1.334089059437374,0.8342943985865334,4.153846153846154,1.7692307692307692,2.076923076923077,2.1904761904761907,0.031746031746031744,1.0952380952380953,0.538,0.268,0.174,0.011999999999999997,0.097,0.017,1.5,0.75,0.75,-0.067
Ga-Pt,3.48284625158831,1.9809402795425666,1.741423125794155,2.191256830601093,0.21311475409836073,1.0956284153005464,0.18000000000000002,0.5,1.2943514341716589,0.959851696435966,0.6471757170858294,4.1923076923076925,1.8076923076923077,2.0961538461538463,2.2142857142857144,0.007936507936507936,1.1071428571428572,0.665,0.14100000000000001,0.298,0.11199999999999999,0.134,0.054,1.625,0.875,0.8125,0.01
Ga-Au,3.2033036848792884,1.7013977128335451,1.6016518424396442,2.300546448087432,0.32240437158469937,1.150273224043716,-0.03,0.29800000000000004,0.9056370814123622,0.5711373436766695,0.4528185407061811,4.230769230769231,1.8461538461538463,2.1153846153846154,2.253968253968254,0.031746031746031744,1.126984126984127,0.8600000000000001,0.05399999999999999,0.39,0.204,0.17800000000000002,0.098,1.75,1.0,0.875,0.08
Ga-U,3.1778907242693775,1.6759847522236342,1.5889453621346887,1.9180327868852458,0.06010928961748639,0.9590163934426229,-1.4789999999999999,1.159,0.9447393092786351,0.6102395715429423,0.47236965463931757,4.730769230769231,2.3461538461538463,2.3653846153846154,2.4603174603174605,0.23809523809523808,1.2301587301587302,1.651,0.845,0.322,0.136,0.11299999999999999,0.032999999999999995,1.125,0.375,0.5625,-0.502
Ga-Np,3.317662007623888,1.8157560355781448,1.658831003811944,1.6994535519125684,0.2786885245901639,0.8497267759562842,-2.834,2.5100000000000002,0.6736408359329706,0.33914109819727795,0.3368204179664853,4.769230769230769,2.3846153846153846,2.3846153846153846,2.4682539682539684,0.24603174603174602,1.2341269841269842,1.689,0.883,0.33999999999999997,0.154,0.095,0.015,1.25,0.5,0.625,-0.482
Ge-Ge,1.3528335451080051,0.0,0.6764167725540026,2.1967213114754096,0.0,1.0983606557377048,-0.226,0.0,1.3377136073765288,0.0,0.6688568036882644,2.4615384615384617,0.0,1.2307692307692308,2.2857142857142856,0.0,1.1428571428571428,0.934,0.0,0.316,0.0,0.062,0.0,1.0,0.0,0.5,-0.351
Ge-As,1.4070393900889453,0.054205844980940235,0.7035196950444726,2.2896174863387975,0.09289617486338818,1.1448087431693987,-0.178,0.052000000000000005,1.2707671921155068,0.066946415261022,0.6353835960577534,2.5,0.038461538461538464,1.25,2.3174603174603177,0.031746031746031744,1.1587301587301588,1.0030000000000001,0.069,0.386,0.07,0.041999999999999996,0.02,1.125,0.125,0.5625,-0.416
Ge-Se,1.2887420584498095,0.06409148665819574,0.6443710292249047,2.4918032786885242,0.29508196721311475,1.2459016393442621,-0.126,0.10800000000000001,0.9416945034922564,0.39601910388427247,0.4708472517461282,2.5384615384615383,0.07692307692307693,1.2692307692307692,2.253968253968254,0.031746031746031744,1.126984126984127,1.1420000000000001,0.20800000000000002,0.46599999999999997,0.15,0.045,0.017,1.25,0.25,0.625,-0.298
Ge-Zr,1.5048792884371027,0.15204574332909773,0.7524396442185514,1.8251366120218577,0.37158469945355177,0.9125683060109289,-0.512,0.31199999999999994,1.8433315849046186,0.5056179775280899,0.9216657924523093,2.769230769230769,0.3076923076923077,1.3846153846153846,2.4126984126984126,0.12698412698412698,1.2063492063492063,1.212,0.27799999999999997,0.067,0.249,0.096,0.034,1.0,0.0,0.5,-0.183
Ge-Nb,1.7653621346886912,0.4125285895806861,0.8826810673443456,1.972677595628415,0.22404371584699437,0.9863387978142075,-0.7959999999999999,0.602,2.1873119288849625,0.8495983215084338,1.0936559644424813,2.8076923076923075,0.34615384615384615,1.4038461538461537,2.3015873015873014,0.015873015873015872,1.1507936507936507,0.8620000000000001,0.07200000000000001,0.016000000000000014,0.3,0.08399999999999999,0.022,1.125,0.125,0.5625,-0.213
Ge-Mo,1.9724777636594661,0.6196442185514611,0.9862388818297331,2.278688524590164,0.08196721311475429,1.139344262295082,-0.888,0.6960000000000001,2.267371559506391,0.9296579521298622,1.1336857797531954,2.8461538461538463,0.38461538461538464,1.4230769230769231,2.246031746031746,0.03968253968253968,1.123015873015873,0.637,0.29700000000000004,0.040999999999999995,0.275,0.056999999999999995,0.005000000000000001,1.25,0.25,0.625,-0.211
Ge-Ru,2.2139008894536216,0.8610673443456162,1.1069504447268108,2.300546448087432,0.10382513661202207,1.150273224043716,0.07100000000000001,0.271,2.1078044336471304,0.7700908262706015,1.0539022168235652,2.923076923076923,0.46153846153846156,1.4615384615384615,2.2063492063492065,0.07936507936507936,1.1031746031746033,0.589,0.34500000000000003,0.175,0.14100000000000001,0.078,0.016,1.5,0.5,0.75,-0.013
Ge-Rh,2.252020330368488,0.8991867852604828,1.126010165184244,2.3442622950819665,0.14754098360655737,1.1721311475409832,0.41700000000000004,0.635,1.903514341716589,0.5658007343400602,0.9517571708582945,2.9615384615384617,0.5,1.4807692307692308,2.2063492063492065,0.07936507936507936,1.1031746031746033,0.624,0.31000000000000005,0.268,0.048,0.097,0.035,1.625,0.625,0.8125,0.081
Ge-Pd,2.2011944091486657,0.8483608640406607,1.1005972045743329,2.300546448087432,0.10382513661202207,1.150273224043716,0.195,0.419,1.6781326781326782,0.34041907075614936,0.8390663390663391,3.0,0.5384615384615384,1.5,2.2301587301587302,0.05555555555555555,1.1150793650793651,0.761,0.17300000000000004,0.375,0.059,0.137,0.075,1.75,0.75,0.875,0.143
Ge-Sn,1.6023379923761119,0.24950444726810667,0.8011689961880559,2.169398907103825,0.0273224043715846,1.0846994535519126,-0.295,0.077,0.9477293432349612,0.38998426414156756,0.4738646716174806,3.1538461538461537,0.6923076923076923,1.5769230769230769,2.4365079365079363,0.15079365079365079,1.2182539682539681,1.225,0.291,0.272,0.044,0.14,0.078,1.0,0.0,0.5,-0.401
Ge-Sb,1.5252096569250317,0.1723761118170266,0.7626048284625159,2.2185792349726774,0.021857923497267777,1.1092896174863387,-0.199,0.021000000000000005,1.1678646164039421,0.16984899097258652,0.5839323082019711,3.1923076923076925,0.7307692307692307,1.5961538461538463,2.4603174603174605,0.1746031746031746,1.2301587301587302,1.216,0.282,0.28900000000000003,0.026999999999999996,0.089,0.027000000000000003,1.125,0.125,0.5625,-0.573
Ge-Te,1.468284625158831,0.1154510800508259,0.7341423125794155,2.245901639344262,0.049180327868852625,1.122950819672131,-0.16699999999999998,0.049,1.0678629599977914,0.2698506473787373,0.5339314799988957,3.230769230769231,0.7692307692307693,1.6153846153846154,2.4126984126984126,0.12698412698412698,1.2063492063492063,1.268,0.334,0.354,0.038000000000000006,0.062,0.0,1.25,0.25,0.625,-0.644
Ge-Hf,2.3663786531130877,1.0135451080050826,1.1831893265565439,1.808743169398907,0.38797814207650255,0.9043715846994534,-0.622,0.42200000000000004,2.0525908952875245,0.7148772879109957,1.0262954476437622,4.0,1.5384615384615385,2.0,2.4047619047619047,0.11904761904761904,1.2023809523809523,1.113,0.179,0.010000000000000009,0.306,0.104,0.041999999999999996,1.0,0.0,0.5,-0.202
Ge-Ta,2.7602795425667086,1.407445997458704,1.3801397712833543,1.9180327868852458,0.2786885245901638,0.9590163934426229,-0.818,0.624,2.4854650360268336,1.147751428650305,1.2427325180134168,4.038461538461538,1.5769230769230769,2.019230769230769,2.3015873015873014,0.015873015873015872,1.1507936507936507,0.788,0.14600000000000002,-0.021999999999999992,0.33799999999999997,0.07100000000000001,0.009000000000000001,1.125,0.125,0.5625,-0.292
Ge-W,3.1287674714104194,1.7759339263024143,1.5643837357052097,2.0273224043715845,0.16939890710382505,1.0136612021857923,-0.838,0.648,2.7046627833144687,1.36694917593794,1.3523313916572344,4.076923076923077,1.6153846153846154,2.0384615384615383,2.246031746031746,0.03968253968253968,1.123015873015873,0.5960000000000001,0.338,0.009000000000000008,0.307,0.047,0.015,1.25,0.25,0.625,-0.328
Ge-Re,3.3193646759847524,1.9665311308767472,1.6596823379923762,2.1366120218579234,0.06010928961748627,1.0683060109289617,-0.706,0.518,2.5782237804709713,1.2405101730944428,1.2891118902354857,4.115384615384615,1.6538461538461537,2.0576923076923075,2.2301587301587302,0.05555555555555555,1.1150793650793651,0.544,0.39,0.07,0.246,0.041,0.020999999999999998,1.375,0.375,0.6875,-0.302
Ge-Os,3.5464548919949173,2.1936213468869123,1.7732274459974586,2.300546448087432,0.10382513661202207,1.150273224043716,-0.28900000000000003,0.095,2.494299202164371,1.1565855947878418,1.2471496010821854,4.153846153846154,1.6923076923076923,2.076923076923077,2.2142857142857144,0.07142857142857142,1.1071428571428572,0.558,0.376,0.14200000000000002,0.174,0.051000000000000004,0.011,1.5,0.5,0.75,-0.202
Ge-Ir,3.5432782719186786,2.1904447268106737,1.7716391359593393,2.300546448087432,0.10382513661202207,1.150273224043716,0.257,0.46499999999999997,2.1701957319934846,0.832482124616956,1.0850978659967423,4.1923076923076925,1.7307692307692308,2.0961538461538463,2.2222222222222223,0.06349206349206349,1.1111111111111112,0.6020000000000001,0.332,0.239,0.077,0.088,0.026000000000000002,1.625,0.625,0.8125,-0.063
Ge-Pt,3.4083100381194407,2.0554764930114358,1.7041550190597203,2.300546448087432,0.10382513661202207,1.150273224043716,0.21200000000000002,0.432,1.7959583689920768,0.458244761615548,0.8979791844960384,4.230769230769231,1.7692307692307692,2.1153846153846154,2.246031746031746,0.03968253968253968,1.123015873015873,0.7290000000000001,0.20500000000000002,0.363,0.046999999999999986,0.125,0.063,1.75,0.75,0.875,-0.017
Ge-Au,3.1287674714104194,1.7759339263024143,1.5643837357052097,2.4098360655737703,0.21311475409836073,1.2049180327868851,0.020000000000000004,0.244,1.4072440162327802,0.06953040885625146,0.7036220081163901,4.269230769230769,1.8076923076923077,2.1346153846153846,2.2857142857142856,0.0,1.1428571428571428,0.924,0.010000000000000009,0.45499999999999996,0.13899999999999998,0.169,0.10700000000000001,1.875,0.875,0.9375,0.007
Ge-U,3.1033545108005085,1.7505209656925034,1.5516772554002543,2.0273224043715845,0.16939890710382505,1.0136612021857923,-1.39,1.196,1.446346244099053,0.10863263672252436,0.7231731220495266,4.769230769230769,2.3076923076923075,2.3846153846153846,2.492063492063492,0.20634920634920634,1.246031746031746,1.715,0.7809999999999999,0.387,0.07100000000000001,0.104,0.041999999999999996,1.25,0.25,0.625,-0.542
Ge-Np,3.2431257941550187,1.890292249047014,1.6215628970775093,1.808743169398907,0.38797814207650255,0.9043715846994534,-2.7720000000000002,2.572,1.1752477707533888,0.16246583662314004,0.5876238853766944,4.8076923076923075,2.3461538461538463,2.4038461538461537,2.5,0.21428571428571427,1.25,1.7530000000000001,0.819,0.405,0.089,0.086,0.024,1.375,0.375,0.6875,-0.515
